task,task_type,split,metric,model,reference,model_mean,reference_mean,n_pairs,mean_diff,diff_ci95_low,diff_ci95_high,t_stat,t_p,wilcoxon_stat,wilcoxon_p,reference_better,t_p_holm,wilcoxon_p_holm,significant_t,significant_wilcoxon,significant_t_holm,significant_wilcoxon_holm
bbbp,clf,scaffold,roc_auc,gcn,mat,0.8591774229785832,0.876468534700169,25,-0.0172911117215858,-0.028267574884153827,-0.006314648559017772,-3.2512385895695997,0.0033917415324809783,52.0,0.002025127410888672,True,0.013566966129923913,0.008100509643554688,True,True,True,True
bbbp,clf,scaffold,roc_auc,mat_nograph,mat,0.8745758973316985,0.876468534700169,25,-0.0018926373684705843,-0.009044652661966511,0.005259377925025342,-0.5461693497806425,0.5899911761176738,150.0,0.7509929537773132,True,0.8126915311887621,1.0,False,False,False,False
bbbp,clf,scaffold,roc_auc,mat_nodistance,mat,0.8732525160854077,0.876468534700169,25,-0.0032160186147612447,-0.011069216378998192,0.004637179149475703,-0.845201711766596,0.40634576559438107,149.0,0.7309892177581787,True,0.8126915311887621,1.0,False,False,False,False
bbbp,clf,scaffold,roc_auc,hybrid,mat,0.8884711055032974,0.876468534700169,25,0.012002570803128583,-0.0013471720803763573,0.025352313686633522,1.8556229009492133,0.07582955351382407,91.0,0.055070459842681885,False,0.2274886605414722,0.16521137952804565,False,False,False,False
bbbp,clf,scaffold,roc_auc,mat_noattention,mat,0.8504023620764071,0.876468534700169,25,-0.026066172623762037,-0.037462154268512224,-0.014670190979011849,-4.72078122467961,8.44615355627526e-05,22.0,3.1948089599609375e-05,True,0.000422307677813763,0.00015974044799804688,True,True,True,True
bbbp,clf,scaffold,pr_auc,svm,mat,0.9627856104183087,0.9506358063221225,25,0.012149804096186151,0.007462592490668314,0.01683701570170399,5.349867961724007,1.718196235196317e-05,13.0,5.245208740234375e-06,False,0.0001202737364637422,3.147125244140625e-05,True,True,True,True
bbbp,clf,scaffold,pr_auc,rf,mat,0.9608905258405399,0.9506358063221225,25,0.010254719518417464,0.0049376560751373715,0.015571782961697558,3.9805244172343563,0.0005534792398877359,40.0,0.0004894733428955078,False,0.0027673961994386796,0.0019578933715820312,True,True,True,True
bbbp,clf,scaffold,pr_auc,gcn,mat,0.9375619822733001,0.9506358063221225,25,-0.01307382404882245,-0.020149821170980665,-0.0059978269266642344,-3.813320749502016,0.0008433573917563135,38.0,0.0003764033317565918,True,0.003373429567025254,0.001882016658782959,True,True,True,True
bbbp,clf,scaffold,pr_auc,mat_nograph,mat,0.9492028019897328,0.9506358063221225,25,-0.001433004332389678,-0.005164584407209028,0.002298575742429672,-0.7925799583890633,0.4357877655627662,136.0,0.49078595638275146,True,0.8715755311255324,0.9815719127655029,False,False,False,False
bbbp,clf,scaffold,pr_auc,mat_nodistance,mat,0.9487603722924995,0.9506358063221225,25,-0.0018754340296228999,-0.007078088668707552,0.0033272206094617516,-0.7439866500244869,0.46410692303427614,159.0,0.936802864074707,True,0.8715755311255324,0.9815719127655029,False,False,False,False
bbbp,clf,scaffold,pr_auc,hybrid,mat,0.9583178763497199,0.9506358063221225,25,0.007682070027597443,0.0015612314467736638,0.013802908608421222,2.590333509195439,0.01605110931712775,75.0,0.017312347888946533,False,0.048153327951383246,0.0519370436668396,True,True,True,False
bbbp,clf,scaffold,pr_auc,mat_noattention,mat,0.9337756186122483,0.9506358063221225,25,-0.016860187709874262,-0.024701174844331895,-0.00901920057541663,-4.4379255528003,0.00017344610041163794,11.0,3.2782554626464844e-06,True,0.0010406766024698276,2.294778823852539e-05,True,True,True,True
bbbp,clf,scaffold,f1,svm,mat,0.921020560357166,0.9085074426100228,25,0.012513117747143374,0.00500323803901923,0.02002299745526752,3.438910704771085,0.0021422962511001295,53.0,0.002255260944366455,False,0.014996073757700908,0.015786826610565186,True,True,True,True
bbbp,clf,scaffold,f1,rf,mat,0.9167719431570787,0.9085074426100228,25,0.008264500547055999,0.0018964603970277787,0.01463254069708422,2.678546364310733,0.013136281043367923,73.0,0.014722049236297607,False,0.07881768626020755,0.08833229541778564,True,True,False,False
bbbp,clf,scaffold,f1,gcn,mat,0.9109198659082797,0.9085074426100228,25,0.0024124232982569802,-0.0020070584320210387,0.006831905028534999,1.1266020043027285,0.2710498145379892,129.0,0.3809836506843567,False,1.0,1.0,False,False,False,False
